topic,sentences,embeddings
Животные,Кошки,"[-0.028973398730158806, -0.03611759468913078, -0.03224431350827217, 0.0009404129232279956, -0.018526269122958183, 0.010284126736223698, 0.041953571140766144, 0.03195355087518692, -0.06440664082765579, -0.04890245944261551, -0.008286301977932453, 0.005032943561673164, 0.018085746094584465, -0.030501263216137886, -0.06362637877464294, -0.06237293407320976, 0.034341875463724136, -0.027630895376205444, 0.01383446529507637, 0.039924610406160355, -0.027790967375040054, -0.060901280492544174, 0.02637645974755287, -0.04814828559756279, -0.036030109971761703, -0.03714565187692642, 0.035099197179079056, -0.040616896003484726, 0.005254814866930246, -0.03152051195502281, -0.0108581418171525, 0.03540508449077606, -0.03686891123652458, -0.06339970231056213, -0.02609630674123764, 0.002319880062714219, -0.0292571559548378, 0.03240908309817314, 0.031084643676877022, -0.05683461204171181, 0.04437141865491867, -0.013642417266964912, -0.05195863917469978, -0.004038069397211075, 0.04869452491402626, -0.014160922728478909, -0.005345494020730257, 0.007192071992903948, -0.05128154158592224, -0.05365978926420212, -0.027429264038801193, -0.04331304132938385, -0.07282162457704544, -0.060174088925123215, -0.06805326789617538, 0.05005624145269394, -0.07965055853128433, -0.05967260152101517, -0.048289705067873, -0.029203711077570915, -0.03849886730313301, -0.006783830001950264, 0.002932052593678236, 0.0062053874135017395, 0.06842628866434097, 0.02962007373571396, -0.06152882054448128, -0.026607060804963112, -0.06026272103190422, -0.0430004708468914, -0.02744693122804165, -0.06328665465116501, -0.013682936318218708, -0.04949277639389038, -0.009553982876241207, -0.019543498754501343, -0.010726849548518658, -0.0668475553393364, -0.01114176120609045, -0.04106205329298973, 0.0008159484714269638, 0.06890334188938141, -0.0006572396378032863, -0.059601277112960815, -0.056712616235017776, -0.06069190427660942, -0.025753479450941086, -0.06971115618944168, -0.043509963899850845, -0.07070453464984894, 0.007307491730898619, 0.030999209731817245, 0.008101769722998142, 0.01676061376929283, -0.0015120839234441519, -0.01647990196943283, 0.020561188459396362, 0.04042957350611687, -0.03344188630580902, -0.0024634222500026226, -0.016960013657808304, 0.020266791805624962, 0.027280526235699654, 0.028738168999552727, -0.002165635582059622, 0.02607780508697033, -0.014612872153520584, -0.04644153267145157, -0.035901788622140884, -0.009577594697475433, 0.04624802991747856, -0.04391082003712654, 0.002108700107783079, -0.03664913773536682, -0.011437268927693367, -0.016101300716400146, 0.005135193467140198, -0.05456774681806564, -0.030024435371160507, -0.004608358256518841, 0.014851957559585571, -0.04346299171447754, -0.027139587327837944, -0.046907760202884674, -0.029832441359758377, -0.018344074487686157, -0.04502234607934952, 0.03405562788248062, -0.01976071111857891, 0.018004652112722397, 0.03146020323038101, -0.04340844228863716, -0.029786262661218643, -0.024573633447289467, -0.031416427344083786, -0.03493651747703552, -0.03333789482712746, -0.0465150885283947, -0.003914631437510252, -0.062256041914224625, -0.004581782501190901, -0.054893750697374344, -0.06208610162138939, 0.00876359362155199, -0.04064260423183441, 0.007292605005204678, 0.030290840193629265, -0.05430015176534653, 0.02378777042031288, 0.022994481027126312, -0.008062501437962055, -0.0004398534365464002, 0.012813599780201912, -0.010557914152741432, 0.009177944622933865, 0.013933384791016579, -0.05236366391181946, -0.04791867360472679, -0.04609719291329384, -0.05518064275383949, -0.04079071059823036, -0.002561430213972926, -0.062133219093084335, 0.027293812483549118, -0.05466876178979874, 0.043390680104494095, -0.02513234131038189, -0.04213780164718628, -0.002087190980091691, -0.016961464658379555, -0.015974001958966255, 0.015358274802565575, -0.056747451424598694, 0.014620275236666203, -0.014779478311538696, 0.014932946301996708, -0.04377130791544914, -0.0036291638389229774, -0.07046448439359665, 0.05819673836231232, -0.051385555416345596, 0.0053062099032104015, -0.052065931260585785, -0.027682680636644363, -0.049349743872880936, 0.00896610040217638, -0.02189035899937153, -0.04914632812142372, 0.007741761859506369, 0.049735430628061295, -0.01749897561967373, 0.015570572577416897, 0.03268904983997345, 0.003968514502048492, -0.00638689287006855, -0.012083851732313633, 0.00184523849748075, -0.02759253978729248, -0.06452006846666336, -0.038067687302827835, -0.0684322938323021, -0.05498088151216507, -0.027512332424521446, -0.030323557555675507, -0.04104981943964958, 0.008759735152125359, 0.0323050282895565, -0.047699328511953354, 0.02043338678777218, 0.026839599013328552, -0.06892406940460205, -0.017589325085282326, 0.03045453131198883, 0.0010034089209511876, -0.007489709183573723, 0.05225405469536781, -0.08050297945737839, 0.05957468971610069, 0.04508081078529358, -0.052327029407024384, -0.05923905223608017, 0.026838572695851326, -0.016240520402789116, 0.001903944881632924, -0.016276923939585686, -0.01426934264600277, -0.04065787419676781, 0.0005557786789722741, 0.020248565822839737, -0.003523326711729169, -0.06870477646589279, -0.013492296449840069, 0.022763673216104507, 0.0406731441617012, -0.009421999566257, -0.056650061160326004, 0.05096590146422386, -0.00035564362769946456, 0.0376177579164505, -0.000864552624989301, -0.04842912778258324, 0.006429533939808607, 0.011078719049692154, -0.0724869966506958, -0.05436939373612404, -0.006242041941732168, -0.034243546426296234, 0.017103323712944984, -0.003773355158045888, 0.050872936844825745, -0.06820215284824371, -0.014457697980105877, -0.05233380198478699, 0.021485140547156334, -0.03468520566821098, -0.055795542895793915, -0.06622443348169327, -0.07508597522974014, -0.0433468371629715, 0.049266062676906586, -0.01722746714949608, -0.03530992195010185, -0.03379940241575241, 0.05671563372015953, 0.05818474665284157, -0.047286901623010635, 0.030117250978946686, 0.047804318368434906, -0.030669918283820152, 0.06512060016393661, -0.030042560771107674, -0.060453612357378006, 0.006312208715826273, 0.058433398604393005, -0.01605651155114174, -0.04242014139890671, -0.030668016523122787, -0.027699364349246025, -0.04536132141947746, -0.008868793025612831, -0.03682127594947815, 0.05313308909535408, 0.030906938016414642, -0.04102221876382828, 0.016723643988370895, -0.027037136256694794, 0.05369070917367935, -0.06763569265604019, -0.04756704717874527, -0.004053265787661076, -0.028085894882678986, -0.07493903487920761, -0.059986893087625504, -0.012811651453375816, 0.0026421884540468454, 0.0027244454249739647, 0.00262217759154737, -0.027154570445418358, -0.05688713863492012, 0.01763046346604824, -0.007901279255747795, -0.02130219154059887, 0.04397974908351898, -0.030779719352722168, 0.0004268659104127437, 0.008544253185391426, 0.022146396338939667, -0.06718780845403671, -0.010809524916112423, -0.015908710658550262, 0.00634901225566864, -0.013429298996925354, -0.004135373048484325, 0.022122176364064217, 0.02436826564371586, -0.042622338980436325, -0.01172618754208088, 0.06836710125207901, -0.017960570752620697, -0.06184160336852074, 0.01719806157052517, -0.045365411788225174, -0.007436512038111687, -0.06285111606121063, -0.025912614539265633, -0.015099693089723587, 0.04553490877151489, -0.02331344038248062, 0.043077122420072556, -0.0070989397354424, 0.034236930310726166, 0.04113991931080818, 0.023705512285232544, -0.025304945185780525, 0.022764742374420166, -0.02479943074285984, -0.006633200217038393, 0.0361320786178112, 0.02755085751414299, 0.0463094562292099, -0.016121333464980125, -0.05082495138049126, -0.029502086341381073, -0.008897791616618633, 0.0378689169883728, 0.0037062237970530987, -0.003797441953793168, 0.04406885430216789, 0.05241316556930542, -0.03747288137674332, -0.028386762365698814, -0.00033682011417113245, -0.025818414986133575, -0.06771674752235413, -0.07296214252710342, 0.007274521980434656, -0.0382239893078804, 0.03746484965085983, -0.05330014228820801, -0.009920084848999977, -0.06130826845765114, -0.028743837028741837, -0.01931397244334221, 0.030086252838373184, -0.06620845943689346, -0.041425205767154694, -0.038405973464250565, -0.05930067226290703, -0.03719698265194893, 0.006433070171624422, 0.0003987665113527328, -0.03178837522864342, -0.0053470553830266, 0.01868799887597561, -0.046796370297670364, 0.012661640532314777, -0.03224576264619827, -0.01278082374483347, -0.051767587661743164, -0.028852293267846107, -0.04678884521126747, -0.03665913641452789, 0.02063244953751564, -0.06296157836914062, -0.04812410846352577, -0.020486077293753624, 0.0006750344182364643, 0.015664085745811462, -0.03301861509680748, 0.00106347119435668, 0.028975866734981537, 0.005517272744327784, -0.032303690910339355, 0.047008465975522995, 0.004339896608144045, 0.04600435122847557, -0.04073993116617203, -0.0528578907251358, -0.061516016721725464, -0.011898200027644634, 0.0009248059359379113, -0.034494806081056595, -0.02357621304690838, -0.06812787055969238, -0.050410181283950806, -0.05053150653839111, -0.013890137895941734, -0.03638502582907677, 0.012060717679560184, 0.014910382218658924, 0.045639801770448685, -0.03424478694796562, 0.026846008375287056, 0.03209783509373665, 0.006710968911647797, 0.005555011797696352, -0.01003327313810587, -0.05036414787173271, 0.04384749010205269, -0.015051300637423992, -0.025251634418964386, -0.06811889261007309, 0.019452175125479698, 0.006743505597114563, -0.05785579979419708, -0.024930786341428757, -0.028755540028214455, 0.012436863034963608, 0.01666894182562828, 0.0001766461064107716, -0.047037273645401, -0.023354267701506615, 0.0013573677279055119, -0.011405814439058304, -0.031024977564811707, -0.051062796264886856, 0.0014917018124833703, 0.039726704359054565, -0.043368928134441376, -0.013781272806227207, -0.02707189880311489, -0.040431909263134, -0.020439613610506058, -0.0040590716525912285, -0.06159663572907448, 0.03569783270359039, -0.04877133667469025, -0.01603679358959198, -0.011276143603026867, -0.00927641335874796, -0.04883546009659767, -0.04252931848168373, 0.011377863585948944, 0.05053475499153137, 0.023859642446041107, 0.004051351919770241, -0.027426866814494133, -0.0228889137506485, -0.07154380530118942, -0.06071953475475311, 0.017882343381643295, 0.025076312944293022, -0.015633447095751762, -0.00416876096278429, -0.037712275981903076, 0.010951877571642399, -0.060457807034254074, -0.06312153488397598, -0.044985536485910416, 0.01427154615521431, -0.037271179258823395, 0.009844131767749786, -0.06637009233236313, -0.019417311996221542, 0.010478831827640533, 0.005771500524133444, 0.015023072250187397, 0.053393810987472534, -0.04073717072606087, -0.06251591444015503, -0.037175558507442474, 0.0022724326699972153, -0.02756420522928238, -0.043152548372745514, 0.05861908942461014, -0.006732741370797157, -0.04894343018531799, -0.05650821700692177, 0.0028453778941184282, 0.025480329990386963, -0.019182642921805382, 0.021733086556196213, -0.052561402320861816, 0.010348924435675144, -0.04976210370659828, -0.03804371505975723, -0.006492285523563623, -0.044696688652038574, -0.07169985771179199, -0.05996738746762276, 0.029100671410560608, 0.03493513911962509, -0.021093837916851044, 0.0020690392702817917, 0.02228553593158722, -0.015304794535040855, -0.014253051951527596, 0.0026127230376005173, -0.009921270422637463, -0.06250625103712082, -0.01177669595927, -0.00543187465518713, -0.016079841181635857, -0.04821569472551346, -0.02189747989177704, 0.02766994945704937, -0.02540605328977108, -0.0016658526146784425, 0.03736279159784317, -0.021676423028111458, -0.030156977474689484, -0.02457985281944275, -0.03982039913535118, -0.06868448853492737, -0.008722249418497086, -0.0026862153317779303, -0.012323320843279362, -0.040667928755283356, -0.03171795234084129, 0.016438759863376617, 0.030738653615117073, 0.0010752070229500532, 0.007888751104474068, 0.008399986661970615, -0.06579131633043289, -0.044381242245435715, -0.019198741763830185, 0.006320034619420767, -0.007846623659133911, 0.002228236524388194, 0.01604105345904827, 0.02938305214047432, -0.03402261063456535, -0.04071680083870888, -0.016781622543931007, -0.016312113031744957, 0.005855794530361891, 0.011071108281612396, -0.02351129986345768, -0.04240269213914871, -0.013016525655984879, 0.012555573135614395, -0.007540654856711626, -0.03278306499123573, 0.02039979211986065, -0.0047437879256904125, 0.050932686775922775, -0.034432198852300644, -0.028114598244428635, 0.00038778246380388737, -0.013239320367574692, -0.026214102283120155, 0.0026668179780244827, -0.01143805030733347, -0.016685163602232933, -0.03224669769406319, -0.04908159747719765, -0.03002459928393364, -0.040308933705091476, -0.04699520394206047, -0.04827280342578888, 0.027511341497302055, 0.008230281062424183, -0.027990981936454773, 0.037299707531929016, 0.03233581408858299, 0.034743573516607285, 0.0035649756900966167, -0.04331161454319954, 0.03338942304253578, -0.04448442906141281, -0.013555260375142097, 0.001850564731284976, 0.008256763219833374, -0.017377816140651703, -0.018676111474633217, -0.005027421284466982, -0.055290061980485916, 0.0015870560891926289, -0.002432269975543022, -0.07077943533658981, 0.05710751563310623, -0.03894175589084625, -0.03543012961745262, -0.06240072846412659, -0.026082947850227356, 0.03462359681725502, 0.050879910588264465, 0.04416031762957573, 0.005502308253198862, 0.006467963103204966, -0.05019954964518547, -0.04603709653019905, -0.06284727156162262, -0.01711564138531685, -0.03502517566084862, 0.03169149160385132, 0.01704506203532219, -0.012737267650663853, -0.0029406026005744934, -0.033777445554733276, -0.020411662757396698, 0.0020649966318160295, -0.024737495929002762, -0.03379214555025101, 0.017668383195996284, -0.06093096360564232, -0.0048144543543457985, -0.038688842207193375, -0.05869358777999878, 0.01789446920156479, 0.02557780034840107, 0.056231655180454254, 0.008101027458906174, 0.004489381797611713, 0.016367211937904358, -0.0032090977765619755, -0.0062834396958351135, -0.009018667973577976, 0.0034573778975754976, 0.02672608196735382, 0.0036880415864288807, -0.03309628367424011, -0.012680723331868649, 0.06947650760412216, -0.009775148704648018, 0.0002867450821213424, -0.0018408062169328332, -0.004912510048598051, -0.055917561054229736, -0.038076501339673996, -0.06275411695241928, -0.0744035616517067, -0.02271139621734619, -0.018442416563630104, -0.00045118009438738227, -0.02634906955063343, -0.05582042410969734, 0.030267272144556046, -0.02997203916311264, 0.008329580537974834, -0.015258889645338058, 0.06299503892660141, -0.03201617673039436, 0.02300267480313778, 0.007751425262540579, -0.009459109976887703, -0.028220221400260925, 0.06259632110595703, 0.050181012600660324, 0.005836624652147293, 0.018657537177205086, -0.04048166796565056, -0.07072006165981293, -0.07237274199724197, -0.07138661295175552, -0.00748617947101593, -0.024567533284425735, 0.021915026009082794, -0.0002721341443248093, 0.03532829135656357, -0.01975368522107601, -0.01060505211353302, -0.01632138341665268, -0.029274245724081993, 0.01666419394314289, -0.055869486182928085, -0.06400446593761444, -0.0012533593690022826, -0.05180829018354416, -0.01335485652089119, 0.0037918223533779383, -0.05700122192502022, 0.04522236809134483, -0.005941813345998526, -0.05037315934896469, -0.043365687131881714, -0.001392389414831996, -0.06929092109203339, 0.011563649401068687, 0.019795287400484085, -0.05113541707396507, 0.009966431185603142, -0.011358573101460934, -0.04866151884198189, -0.008463944308459759, -0.02123650349676609, 0.01518716849386692, 0.041314419358968735, -0.01653539575636387, -0.04575864225625992, 0.0032968297600746155, -0.05313810333609581, -0.024166805669665337, -0.04096544533967972, -0.035261571407318115, 0.05294106900691986, 0.006496070884168148, -0.013809259980916977, -0.033039651811122894, 0.005643798969686031, 0.03183775767683983, 0.021952137351036072, 0.0050783646292984486, -0.04364163056015968, -0.03056074120104313, -0.062373287975788116, -0.015727659687399864, -0.011264972388744354, 0.022524841129779816, -0.06569244712591171, 0.026798425242304802, -0.0260915644466877, 0.011961877346038818, -0.034286003559827805, -0.005987676791846752, -0.024155108258128166, 0.022858956828713417, -0.034501563757658005, -0.030183646827936172, -0.02024497650563717, -0.00843360647559166, 0.021259376779198647, 0.045621927827596664, -0.050056878477334976, -0.016545956954360008, -0.041832663118839264, -0.021407587453722954, -0.05465921387076378, -0.04995379224419594, 0.0026763395871967077, -0.04221244156360626, -0.02390710823237896, -0.039164941757917404, 0.020875288173556328, -0.04883600026369095, -0.021682845428586006, -0.06862281262874603, -0.0018258965574204922, -0.007917174138128757, -0.02642964757978916, -0.007105567958205938, -0.06148025766015053, 0.047975897789001465, 0.005982347764074802, -0.04268438741564751, -0.04910503327846527, 0.0013912406284362078, -0.0187628585845232, 0.0018743573455139995, 0.033967189490795135, 0.046251360327005386, -0.03809963911771774, -0.030979899689555168, -0.027358075603842735, 0.021093100309371948, -0.04583040252327919, -0.04538422450423241]"
